block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev 0.1_expected 0.33_expected 0.49_expected
203 0.0197056340465 0.0104703492641 0.187668017557 0.032339761025 0.450145087103 0.0594602822562 0.05 0.165 0.245
204 0.0197212132892 0.0104427778244 0.187699035461 0.0318632617171 0.44953667401 0.0591318959534 0.05 0.165 0.245
205 0.0195656901961 0.0104482501791 0.187727297696 0.032260700246 0.450198057602 0.0588680068139 0.05 0.165 0.245
206 0.0196348633081 0.0105365234423 0.187359417358 0.0323542874193 0.450070566512 0.0586799822331 0.05 0.165 0.245
207 0.0198264994058 0.0105196967816 0.187578040332 0.0318662316768 0.45009174151 0.0582213163542 0.05 0.165 0.245
208 0.0197953745653 0.0102304500551 0.187915310541 0.0325128184487 0.449976560365 0.0581312585646 0.05 0.165 0.245
209 0.019936698244 0.0102870070831 0.188035556649 0.0323661976507 0.449763186358 0.0580757133013 0.05 0.165 0.245
210 0.0200311655136 0.01029021496 0.188039182156 0.0322719288103 0.449996696544 0.0580039374322 0.05 0.165 0.245
211 0.0198509121814 0.0103901128844 0.187689241137 0.0320213102773 0.450530510825 0.0575112546513 0.05 0.165 0.245
212 0.0196773673896 0.0103883344027 0.187598191662 0.0325160854042 0.450475851902 0.0569835886832 0.05 0.165 0.245
213 0.0196996742132 0.0101569298176 0.187214893023 0.0323413666184 0.450737109499 0.0566877796273 0.05 0.165 0.245
214 0.0198350016426 0.0100103178506 0.18727089228 0.0322430551452 0.45095355156 0.0561009263387 0.05 0.165 0.245
215 0.0198985567843 0.0099751081847 0.187070063477 0.0321950441534 0.451248301545 0.0566667293062 0.05 0.165 0.245
216 0.0198848472776 0.00990824269693 0.186997750896 0.0319016930627 0.450652416934 0.0570374779386 0.05 0.165 0.245
217 0.0199409071417 0.00982194881307 0.187023679203 0.031539584475 0.450523502636 0.0569836811436 0.05 0.165 0.245
218 0.019966027584 0.00982681881451 0.186708985361 0.0318612649071 0.450160991494 0.0567129655504 0.05 0.165 0.245
219 0.0197393621972 0.00992526159299 0.186852950929 0.0318775173737 0.450661340161 0.0567062318424 0.05 0.165 0.245
220 0.0195797630139 0.0100628096284 0.186554569598 0.0318232708585 0.450384780975 0.0564419326946 0.05 0.165 0.245
221 0.0196732712792 0.00995711221348 0.186500962144 0.0320399420119 0.450199139773 0.0558912954943 0.05 0.165 0.245
222 0.0195606544689 0.0099492829443 0.186704845486 0.0318010538091 0.450006172584 0.0557632250123 0.05 0.165 0.245
223 0.0196810885364 0.00990386035639 0.186734724479 0.0316193844451 0.44967235334 0.0554867106128 0.05 0.165 0.245
224 0.0195543602617 0.00974871540764 0.186680003982 0.0316554212632 0.449941136325 0.0553509408065 0.05 0.165 0.245
225 0.0194043615681 0.00983682818728 0.186902501013 0.0314905997208 0.449802948577 0.0553801373402 0.05 0.165 0.245
226 0.0195048364708 0.00975696852132 0.187060160639 0.0317217948203 0.449511942281 0.0551803131819 0.05 0.165 0.245
